user_id,full_name,email,password_hash,oauth_provider,oauth_id,role,avatar_url,status,created_at
a8dd3058-6fb5-4a5d-b778-f4a30d961157,Chủ Quán 1470,owner1470@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
bb3651e7-2649-47ce-a8a0-24f147efcb38,Chủ Quán 1471,owner1471@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
5fa9accf-b36f-4d8a-9a6b-acb652b288c8,Chủ Quán 1472,owner1472@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
3f8a9cbd-30c1-4121-87b9-95bab911f386,Chủ Quán 1473,owner1473@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
5d39bb6d-db3e-4425-b83e-2059a96ba2da,Chủ Quán 1474,owner1474@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
dbe23bac-447f-40e7-b239-8f1756195550,Chủ Quán 1475,owner1475@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
d8b03cf3-70b3-4e8c-9793-89eb38e688b2,Chủ Quán 1476,owner1476@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
bd7203d6-b61e-4b53-8abd-c5736131714a,Chủ Quán 1477,owner1477@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
dd11aabc-ccdf-4ced-8f64-3536bc75a8af,Chủ Quán 1478,owner1478@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
b075dc3e-a565-4cb3-8137-e6f0f87a4044,Chủ Quán 1479,owner1479@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
634ed97e-99cd-4339-b5ac-b7aa4e4f197b,Chủ Quán 1480,owner1480@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
57a32ee0-7d01-463b-92f6-9b6f5fdc3a6e,Chủ Quán 1481,owner1481@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
a6aba401-f72e-40d7-a5a6-7ad63bc4a73d,Chủ Quán 1482,owner1482@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
a12a851c-986b-49e0-9899-7ca941f1ee25,Chủ Quán 1483,owner1483@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
70ed49e9-59b4-4495-b447-5e262d167601,Chủ Quán 1484,owner1484@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
42787954-638c-44a6-a5db-8ac7105e2c3a,Chủ Quán 1485,owner1485@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
e98f4c73-2321-4766-9bc7-a66e76b2e27e,Chủ Quán 1486,owner1486@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
b7cd88d0-09d3-4bc6-95ad-ece36e587659,Chủ Quán 1487,owner1487@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
55e97f70-0861-426e-ba40-dcbe68c73062,Chủ Quán 1488,owner1488@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
95adcffd-fe22-482a-b7a3-5083c1e63b67,Chủ Quán 1489,owner1489@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
34ddd050-0cfb-4ef0-a8ba-3ba0ac6aab38,Chủ Quán 1490,owner1490@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
b948f27c-a0aa-4db2-8e06-97fc8ab586d8,Chủ Quán 1491,owner1491@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
c3eb23ed-02f2-4b70-b59e-6cd5745bf178,Chủ Quán 1492,owner1492@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
6dddf39f-a3b9-43be-a90e-21577dd63f94,Chủ Quán 1493,owner1493@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
99876d79-c036-42ee-a5c9-74528edaba5e,Chủ Quán 1494,owner1494@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
8c3b937f-3774-4673-be82-2baacc3ee66e,Chủ Quán 1495,owner1495@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ce52a839-31d1-4162-9e10-679984bbd1a4,Chủ Quán 1496,owner1496@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
6da2c57d-ebb7-4606-a53a-db8525283d5c,Chủ Quán 1497,owner1497@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
c7a50bac-5274-4214-bbfe-7572e57998c2,Chủ Quán 1498,owner1498@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
36dd05ad-a441-4d7c-8836-d6b91eaf031b,Chủ Quán 1499,owner1499@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
f66e58a5-7868-426c-96a3-8cc7a8c72ed0,Chủ Quán 1500,owner1500@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
517d31c0-ff3b-440c-b5c5-2389d7f8737b,Chủ Quán 1501,owner1501@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
67ad0a91-8907-4949-b9da-a799614c6d3d,Chủ Quán 1502,owner1502@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
aa1dc343-840e-4e00-9473-407699ef7e90,Chủ Quán 1503,owner1503@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
08f9e75a-1470-46c5-94fb-576281b358ff,Chủ Quán 1504,owner1504@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
9ede1b4c-da48-4f1a-ade0-862b0c914545,Chủ Quán 1505,owner1505@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
fb33fe2a-fc2d-4bd0-bf42-4546be84b010,Chủ Quán 1506,owner1506@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
cc76c71b-bb89-4e2c-969d-b03197deec16,Chủ Quán 1507,owner1507@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ecc79543-d1f9-4e2c-9726-985ada087206,Chủ Quán 1508,owner1508@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
8da8b2e4-4456-476c-9e1f-23d3c2c18316,Chủ Quán 1509,owner1509@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
49e4f75c-7667-4682-8488-e75ceb587290,Chủ Quán 1510,owner1510@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
4ccd9cc3-5104-43e6-a7bf-3d627fbcb2f9,Chủ Quán 1511,owner1511@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
77e3a0da-a5fc-48eb-a5db-76b94da4d1e9,Chủ Quán 1512,owner1512@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
5a10f4ab-f633-481a-aaa8-7e9e15f857f6,Chủ Quán 1513,owner1513@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ea37d545-4b6b-4fba-a105-0df8580d5160,Chủ Quán 1514,owner1514@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
0a244252-f09a-4b50-abc0-9ee6c90eaa14,Chủ Quán 1515,owner1515@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
96c4e4e2-9c97-4198-a2f6-313d357fc94c,Chủ Quán 1516,owner1516@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
83df990d-ff1c-44b4-a5e6-8f36ad42eeb3,Chủ Quán 1517,owner1517@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
be982266-032d-4af9-9dc8-c5faf2d94300,Chủ Quán 1518,owner1518@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
f9144e84-da4d-459d-83fb-7a16950e5f9d,Chủ Quán 1519,owner1519@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ca773fe2-23a3-4ccf-8b36-f8b072bb1f91,Chủ Quán 1520,owner1520@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ea84015e-868c-4639-a109-1ce1f9fc2d36,Chủ Quán 1521,owner1521@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
705da647-acb3-4ed5-aaac-be64596050f2,Chủ Quán 1522,owner1522@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
b150efea-6444-4f14-97ef-2cbbe2f17b9b,Chủ Quán 1523,owner1523@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
be7f080c-adbc-4f97-a16c-cd591d3ee446,Chủ Quán 1524,owner1524@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
e79c8059-781c-45ff-81a6-239add3b61fb,Chủ Quán 1525,owner1525@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
357f6840-ea78-48b5-9d2e-9f969fa3d1d4,Chủ Quán 1526,owner1526@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
6c593d94-8e6a-4f2d-870d-e47c44598f90,Chủ Quán 1527,owner1527@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
a5af47cb-26d4-4afd-a137-613fb2b40d0e,Chủ Quán 1528,owner1528@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
04d90d9a-c69f-4e7c-ac99-45ec2a4e0bd9,Chủ Quán 1529,owner1529@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
f8876900-d02f-4399-980b-d4355a5ff263,Chủ Quán 1530,owner1530@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
a258519c-0d93-4c9f-a764-7387fb315705,Chủ Quán 1531,owner1531@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
aec02c57-8ebb-4643-a93e-880673c3c1c4,Chủ Quán 1532,owner1532@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
bb088e20-05d7-4f2d-b3d2-a8d33a268b98,Chủ Quán 1533,owner1533@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
38defdce-355a-4b61-8919-c90a91e1cddc,Chủ Quán 1534,owner1534@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
c2e64835-7ea1-47ad-850c-777b88b3c6a0,Chủ Quán 1535,owner1535@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
795aa674-ac30-47e7-9a40-e30f30e20d13,Chủ Quán 1536,owner1536@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
b6f7e54f-8e35-4d91-b458-e31fa3171a8a,Chủ Quán 1537,owner1537@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
90513eab-961e-41de-ba4e-2ae9712d2cf6,Chủ Quán 1538,owner1538@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
57985d6f-ccfb-49a0-a4a8-6e9e93de0c85,Chủ Quán 1539,owner1539@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
e17551b6-c138-4df9-89ac-b4d08d86f465,Chủ Quán 1540,owner1540@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
41627736-5e61-4c40-8f78-4fcaf4fe46c4,Chủ Quán 1541,owner1541@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
8f2c9af7-b394-4672-b9e4-88b6842f4a8e,Chủ Quán 1542,owner1542@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
c5f3f705-9c17-409b-97ad-07cc56a6b0e9,Chủ Quán 1543,owner1543@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
d836104d-65ed-429b-af6a-19a9e00c0748,Chủ Quán 1544,owner1544@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
1a56a016-b044-4eee-b5b0-a1957ab307bb,Chủ Quán 1545,owner1545@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
cc3a1643-f18b-402a-9019-9cf0bc94137e,Chủ Quán 1546,owner1546@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
7950e0cb-4529-4cf9-b48c-180c6def7cef,Chủ Quán 1547,owner1547@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
74b35508-70dd-412e-91ab-3f09f7d3ad87,Chủ Quán 1548,owner1548@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
7ea7c808-6fc3-4107-8492-1ad3570c7a78,Chủ Quán 1549,owner1549@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
7129c3cb-c7e4-404f-97b8-188ec4f226a1,Chủ Quán 1550,owner1550@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
3ed53946-c811-405a-85a2-e108c9b1f2b4,Chủ Quán 1551,owner1551@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
86e5c52c-c00d-47bd-bdd6-8f9ced36b77a,Chủ Quán 1552,owner1552@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
1a381acc-ae59-4dae-8aa9-f34d37981504,Chủ Quán 1553,owner1553@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
3471c27e-12cd-4778-b926-e31b4c46934a,Chủ Quán 1554,owner1554@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
0133fb2c-be74-479e-b1f5-8f542ca1e759,Chủ Quán 1555,owner1555@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
16810b45-fded-4473-bda0-cc6a5a5f79d3,Chủ Quán 1556,owner1556@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
fc36c9bb-1b8b-40c3-90c8-5dc13a3b1512,Chủ Quán 1557,owner1557@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
de93fbab-e5b6-488b-851a-381cbd62c54a,Chủ Quán 1558,owner1558@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ccc75797-fa7d-4e47-9dce-7d5002de92fa,Chủ Quán 1559,owner1559@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
9422c936-8a1e-42bf-a6aa-ad39cebc2d44,Chủ Quán 1560,owner1560@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
dca16da3-60f5-406d-bbb2-6d7af0f9781d,Chủ Quán 1561,owner1561@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
5c69ae48-9c46-4d6d-999d-02b7f475f1a1,Chủ Quán 1562,owner1562@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
e6adf0c0-94ab-459e-be6c-3f1015d32414,Chủ Quán 1563,owner1563@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
ab43591b-298c-4c5b-ab3d-a83428bc9639,Chủ Quán 1564,owner1564@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
4d864e29-25a8-443d-8e8b-92b6cd15747e,Chủ Quán 1565,owner1565@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
5e53ec8f-ab6c-4403-8c97-34cfed7f0424,Chủ Quán 1566,owner1566@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
65ca36e6-f76f-4a69-b4cb-3a98fc81003c,Chủ Quán 1567,owner1567@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
982203d0-2395-4d5d-b36c-68e788e576d7,Chủ Quán 1568,owner1568@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
735b732e-1d2e-44a6-8d95-0879b7dc5225,Chủ Quán 1569,owner1569@what2eat.com,$2b$12$EixZaYVK1fsbw1ZfbX3OXePaWxn96p36WQoeG6L6.S3Y3/5fKjX.W,,,OWNER,,ACTIVE,2026-05-12T12:00:00Z
